index,partition,label,gloss,original_filename
844,val,6,G,G2820.jpg
3966,train,6,G,G1497.jpg
3967,train,6,G,G1118.jpg
3968,train,6,G,G20.jpg
3969,train,6,G,G2377.jpg
3970,train,6,G,G34.jpg
3971,train,6,G,G2363.jpg
3972,train,6,G,G478.jpg
3973,train,6,G,G1124.jpg
3974,train,6,G,G450.jpg
3975,train,6,G,G336.jpg
3976,train,6,G,G1642.jpg
3977,train,6,G,G322.jpg
3978,train,6,G,G1656.jpg
3979,train,6,G,G1130.jpg
3980,train,6,G,G444.jpg
3981,train,6,G,G2439.jpg
3982,train,6,G,G1865.jpg
3983,train,6,G,G1871.jpg
3984,train,6,G,G493.jpg
3985,train,6,G,G1681.jpg
3986,train,6,G,G1859.jpg
3987,train,6,G,G1695.jpg
3988,train,6,G,G487.jpg
3989,train,6,G,G1694.jpg
3990,train,6,G,G486.jpg
845,val,6,G,G492.jpg
3991,train,6,G,G1858.jpg
3992,train,6,G,G1680.jpg
3993,train,6,G,G1870.jpg
3994,train,6,G,G1864.jpg
3995,train,6,G,G1657.jpg
3996,train,6,G,G323.jpg
3997,train,6,G,G445.jpg
3998,train,6,G,G1131.jpg
3999,train,6,G,G451.jpg
4000,train,6,G,G1125.jpg
4001,train,6,G,G1643.jpg
846,val,6,G,G337.jpg
847,val,6,G,G2362.jpg
4002,train,6,G,G35.jpg
4003,train,6,G,G479.jpg
4004,train,6,G,G1119.jpg
4005,train,6,G,G2376.jpg
4006,train,6,G,G21.jpg
4007,train,6,G,G2821.jpg
4008,train,6,G,G1496.jpg
4009,train,6,G,G1482.jpg
4010,train,6,G,G690.jpg
4011,train,6,G,G848.jpg
4012,train,6,G,G2835.jpg
4013,train,6,G,G860.jpg
4014,train,6,G,G2809.jpg
4015,train,6,G,G874.jpg
4016,train,6,G,G1333.jpg
4017,train,6,G,G647.jpg
4018,train,6,G,G121.jpg
4019,train,6,G,G1455.jpg
4020,train,6,G,G1441.jpg
4021,train,6,G,G2148.jpg
4022,train,6,G,G1327.jpg
848,val,6,G,G653.jpg
4023,train,6,G,G1469.jpg
849,val,6,G,G2160.jpg
4024,train,6,G,G2174.jpg
4025,train,6,G,G109.jpg
4026,train,6,G,G2955.jpg
4027,train,6,G,G1284.jpg
850,val,6,G,G928.jpg
4028,train,6,G,G1290.jpg
4029,train,6,G,G2941.jpg
851,val,6,G,G2799.jpg
4030,train,6,G,G914.jpg
4031,train,6,G,G2969.jpg
4032,train,6,G,G900.jpg
4033,train,6,G,G1247.jpg
852,val,6,G,G2996.jpg
4034,train,6,G,G2028.jpg
4035,train,6,G,G1521.jpg
853,val,6,G,G1535.jpg
4036,train,6,G,G2982.jpg
4037,train,6,G,G1253.jpg
4038,train,6,G,G2014.jpg
4039,train,6,G,G2000.jpg
4040,train,6,G,G1509.jpg
4041,train,6,G,G294.jpg
854,val,6,G,G1938.jpg
4042,train,6,G,G1086.jpg
4043,train,6,G,G1092.jpg
4044,train,6,G,G280.jpg
4045,train,6,G,G1904.jpg
4046,train,6,G,G1910.jpg
4047,train,6,G,G257.jpg
4048,train,6,G,G1723.jpg
855,val,6,G,G1045.jpg
4049,train,6,G,G531.jpg
4050,train,6,G,G1051.jpg
4051,train,6,G,G525.jpg
4052,train,6,G,G2558.jpg
856,val,6,G,G243.jpg
4053,train,6,G,G1737.jpg
4054,train,6,G,G2216.jpg
4055,train,6,G,G1079.jpg
4056,train,6,G,G2570.jpg
4057,train,6,G,G2564.jpg
4058,train,6,G,G519.jpg
857,val,6,G,G2202.jpg
4059,train,6,G,G1733.jpg
4060,train,6,G,G247.jpg
858,val,6,G,G521.jpg
4061,train,6,G,G1055.jpg
4062,train,6,G,G535.jpg
4063,train,6,G,G1041.jpg
4064,train,6,G,G2548.jpg
859,val,6,G,G1727.jpg
4065,train,6,G,G253.jpg
860,val,6,G,G2206.jpg
861,val,6,G,G1069.jpg
4066,train,6,G,G2560.jpg
4067,train,6,G,G2574.jpg
862,val,6,G,G509.jpg
863,val,6,G,G2212.jpg
4068,train,6,G,G284.jpg
864,val,6,G,G1928.jpg
4069,train,6,G,G1096.jpg
4070,train,6,G,G1082.jpg
4071,train,6,G,G290.jpg
865,val,6,G,G1914.jpg
4072,train,6,G,G1900.jpg
4073,train,6,G,G1257.jpg
4074,train,6,G,G723.jpg
4075,train,6,G,G2986.jpg
4076,train,6,G,G2038.jpg
4077,train,6,G,G1531.jpg
4078,train,6,G,G1525.jpg
4079,train,6,G,G2992.jpg
4080,train,6,G,G1243.jpg
4081,train,6,G,G2004.jpg
866,val,6,G,G2010.jpg
4082,train,6,G,G1519.jpg
4083,train,6,G,G2945.jpg
4084,train,6,G,G1294.jpg
867,val,6,G,G938.jpg
4085,train,6,G,G1280.jpg
4086,train,6,G,G2951.jpg
4087,train,6,G,G904.jpg
868,val,6,G,G2979.jpg
4088,train,6,G,G910.jpg
869,val,6,G,G657.jpg
4089,train,6,G,G1323.jpg
4090,train,6,G,G1445.jpg
4091,train,6,G,G131.jpg
4092,train,6,G,G1451.jpg
4093,train,6,G,G125.jpg
4094,train,6,G,G2158.jpg
4095,train,6,G,G643.jpg
4096,train,6,G,G1337.jpg
4097,train,6,G,G1479.jpg
4098,train,6,G,G2170.jpg
4099,train,6,G,G2164.jpg
4100,train,6,G,G119.jpg
4101,train,6,G,G2831.jpg
4102,train,6,G,G694.jpg
4103,train,6,G,G1486.jpg
870,val,6,G,G1492.jpg
871,val,6,G,G858.jpg
4104,train,6,G,G2825.jpg
4105,train,6,G,G870.jpg
872,val,6,G,G2819.jpg
4106,train,6,G,G864.jpg
4107,train,6,G,G333.jpg
4108,train,6,G,G1647.jpg
4109,train,6,G,G19.jpg
4110,train,6,G,G1121.jpg
873,val,6,G,G455.jpg
4111,train,6,G,G1135.jpg
4112,train,6,G,G441.jpg
874,val,6,G,G327.jpg
4113,train,6,G,G1653.jpg
4114,train,6,G,G2372.jpg
4115,train,6,G,G25.jpg
4116,train,6,G,G469.jpg
4117,train,6,G,G2414.jpg
4118,train,6,G,G1109.jpg
875,val,6,G,G2366.jpg
4119,train,6,G,G31.jpg
876,val,6,G,G1684.jpg
4120,train,6,G,G496.jpg
4121,train,6,G,G482.jpg
4122,train,6,G,G1690.jpg
4123,train,6,G,G1848.jpg
4124,train,6,G,G1860.jpg
4125,train,6,G,G1874.jpg
877,val,6,G,G1875.jpg
4126,train,6,G,G1861.jpg
4127,train,6,G,G483.jpg
878,val,6,G,G1849.jpg
4128,train,6,G,G1691.jpg
4129,train,6,G,G1685.jpg
4130,train,6,G,G497.jpg
4131,train,6,G,G1108.jpg
4132,train,6,G,G30.jpg
879,val,6,G,G2367.jpg
4133,train,6,G,G24.jpg
4134,train,6,G,G468.jpg
4135,train,6,G,G440.jpg
4136,train,6,G,G1134.jpg
4137,train,6,G,G1652.jpg
4138,train,6,G,G326.jpg
880,val,6,G,G18.jpg
4139,train,6,G,G1646.jpg
881,val,6,G,G332.jpg
4140,train,6,G,G454.jpg
4141,train,6,G,G1120.jpg
4142,train,6,G,G865.jpg
4143,train,6,G,G2818.jpg
882,val,6,G,G871.jpg
4144,train,6,G,G1493.jpg
4145,train,6,G,G2824.jpg
4146,train,6,G,G681.jpg
4147,train,6,G,G859.jpg
883,val,6,G,G2830.jpg
4148,train,6,G,G1487.jpg
4149,train,6,G,G118.jpg
4150,train,6,G,G2165.jpg
4151,train,6,G,G2171.jpg
4152,train,6,G,G1478.jpg
4153,train,6,G,G2159.jpg
4154,train,6,G,G124.jpg
4155,train,6,G,G1450.jpg
4156,train,6,G,G1336.jpg
4157,train,6,G,G642.jpg
4158,train,6,G,G1322.jpg
884,val,6,G,G656.jpg
4159,train,6,G,G130.jpg
4160,train,6,G,G1444.jpg
4161,train,6,G,G911.jpg
4162,train,6,G,G2978.jpg
885,val,6,G,G905.jpg
4163,train,6,G,G2950.jpg
886,val,6,G,G1281.jpg
4164,train,6,G,G1295.jpg
4165,train,6,G,G939.jpg
4166,train,6,G,G2944.jpg
4167,train,6,G,G1518.jpg
4168,train,6,G,G2011.jpg
887,val,6,G,G2005.jpg
4169,train,6,G,G1524.jpg
888,val,6,G,G1242.jpg
4170,train,6,G,G2993.jpg
4171,train,6,G,G2987.jpg
4172,train,6,G,G722.jpg
4173,train,6,G,G1256.jpg
889,val,6,G,G1530.jpg
4174,train,6,G,G2039.jpg
4175,train,6,G,G1901.jpg
4176,train,6,G,G1915.jpg
4177,train,6,G,G1083.jpg
4178,train,6,G,G291.jpg
4179,train,6,G,G285.jpg
4180,train,6,G,G1929.jpg
4181,train,6,G,G1097.jpg
4182,train,6,G,G508.jpg
4183,train,6,G,G2213.jpg
4184,train,6,G,G2207.jpg
4185,train,6,G,G2561.jpg
4186,train,6,G,G1068.jpg
4187,train,6,G,G2549.jpg
4188,train,6,G,G1040.jpg
4189,train,6,G,G534.jpg
4190,train,6,G,G252.jpg
4191,train,6,G,G1726.jpg
4192,train,6,G,G246.jpg
890,val,6,G,G1732.jpg
4193,train,6,G,G1054.jpg
891,val,6,G,G520.jpg
4194,train,6,G,G1724.jpg
4195,train,6,G,G250.jpg
4196,train,6,G,G536.jpg
4197,train,6,G,G1042.jpg
4198,train,6,G,G522.jpg
4199,train,6,G,G1056.jpg
4200,train,6,G,G1730.jpg
4201,train,6,G,G244.jpg
892,val,6,G,G2239.jpg
4202,train,6,G,G1718.jpg
893,val,6,G,G2211.jpg
4203,train,6,G,G2577.jpg
4204,train,6,G,G2563.jpg
4205,train,6,G,G2205.jpg
4206,train,6,G,G278.jpg
4207,train,6,G,G293.jpg
894,val,6,G,G2588.jpg
4208,train,6,G,G1081.jpg
4209,train,6,G,G1095.jpg
4210,train,6,G,G287.jpg
4211,train,6,G,G1903.jpg
4212,train,6,G,G1917.jpg
895,val,6,G,G2991.jpg
896,val,6,G,G1240.jpg
4213,train,6,G,G1526.jpg
4214,train,6,G,G1532.jpg
897,val,6,G,G1254.jpg
898,val,6,G,G720.jpg
4215,train,6,G,G2985.jpg
4216,train,6,G,G2013.jpg
4217,train,6,G,G2007.jpg
899,val,6,G,G1268.jpg
4218,train,6,G,G1283.jpg
900,val,6,G,G2952.jpg
4219,train,6,G,G2946.jpg
901,val,6,G,G1297.jpg
4220,train,6,G,G913.jpg
4221,train,6,G,G907.jpg
4222,train,6,G,G640.jpg
4223,train,6,G,G1334.jpg
4224,train,6,G,G898.jpg
4225,train,6,G,G1452.jpg
4226,train,6,G,G1446.jpg
4227,train,6,G,G132.jpg
4228,train,6,G,G654.jpg
4229,train,6,G,G1320.jpg
4230,train,6,G,G2629.jpg
4231,train,6,G,G1308.jpg
4232,train,6,G,G2601.jpg
902,val,6,G,G2167.jpg
4233,train,6,G,G2173.jpg
4234,train,6,G,G668.jpg
4235,train,6,G,G2826.jpg
4236,train,6,G,G2198.jpg
4237,train,6,G,G1491.jpg
4238,train,6,G,G1485.jpg
903,val,6,G,G2832.jpg
904,val,6,G,G867.jpg
4239,train,6,G,G873.jpg
4240,train,6,G,G2359.jpg
4241,train,6,G,G324.jpg
905,val,6,G,G1888.jpg
4242,train,6,G,G1650.jpg
4243,train,6,G,G1136.jpg
4244,train,6,G,G442.jpg
4245,train,6,G,G1122.jpg
906,val,6,G,G456.jpg
4246,train,6,G,G330.jpg
4247,train,6,G,G1644.jpg
4248,train,6,G,G318.jpg
4249,train,6,G,G2365.jpg
4250,train,6,G,G32.jpg
4251,train,6,G,G2371.jpg
907,val,6,G,G26.jpg
4252,train,6,G,G1678.jpg
4253,train,6,G,G1693.jpg
4254,train,6,G,G481.jpg
4255,train,6,G,G495.jpg
4256,train,6,G,G1687.jpg
4257,train,6,G,G1877.jpg
4258,train,6,G,G1863.jpg
4259,train,6,G,G1862.jpg
4260,train,6,G,G1876.jpg
4261,train,6,G,G494.jpg
908,val,6,G,G1686.jpg
4262,train,6,G,G1692.jpg
4263,train,6,G,G480.jpg
4264,train,6,G,G1679.jpg
4265,train,6,G,G27.jpg
4266,train,6,G,G2370.jpg
909,val,6,G,G33.jpg
4267,train,6,G,G2364.jpg
4268,train,6,G,G319.jpg
4269,train,6,G,G2402.jpg
4270,train,6,G,G457.jpg
4271,train,6,G,G1123.jpg
4272,train,6,G,G1645.jpg
4273,train,6,G,G331.jpg
4274,train,6,G,G1651.jpg
4275,train,6,G,G325.jpg
4276,train,6,G,G1889.jpg
4277,train,6,G,G2358.jpg
4278,train,6,G,G443.jpg
4279,train,6,G,G1137.jpg
4280,train,6,G,G872.jpg
4281,train,6,G,G866.jpg
4282,train,6,G,G1484.jpg
910,val,6,G,G2833.jpg
4283,train,6,G,G2827.jpg
4284,train,6,G,G1490.jpg
911,val,6,G,G2199.jpg
4285,train,6,G,G2172.jpg
4286,train,6,G,G669.jpg
4287,train,6,G,G1309.jpg
4288,train,6,G,G2166.jpg
4289,train,6,G,G133.jpg
4290,train,6,G,G1447.jpg
4291,train,6,G,G2628.jpg
4292,train,6,G,G1321.jpg
912,val,6,G,G655.jpg
4293,train,6,G,G1335.jpg
4294,train,6,G,G899.jpg
4295,train,6,G,G641.jpg
4296,train,6,G,G127.jpg
913,val,6,G,G1453.jpg
4297,train,6,G,G906.jpg
4298,train,6,G,G912.jpg
4299,train,6,G,G1296.jpg
4300,train,6,G,G2947.jpg
4301,train,6,G,G2953.jpg
4302,train,6,G,G1282.jpg
4303,train,6,G,G2006.jpg
914,val,6,G,G1269.jpg
915,val,6,G,G2012.jpg
916,val,6,G,G1533.jpg
4304,train,6,G,G2984.jpg
4305,train,6,G,G721.jpg
4306,train,6,G,G1255.jpg
4307,train,6,G,G1241.jpg
4308,train,6,G,G2990.jpg
917,val,6,G,G1527.jpg
4309,train,6,G,G1916.jpg
4310,train,6,G,G1902.jpg
4311,train,6,G,G1094.jpg
4312,train,6,G,G286.jpg
4313,train,6,G,G292.jpg
4314,train,6,G,G1080.jpg
918,val,6,G,G2589.jpg
4315,train,6,G,G2562.jpg
919,val,6,G,G279.jpg
920,val,6,G,G2204.jpg
4316,train,6,G,G2210.jpg
921,val,6,G,G1719.jpg
4317,train,6,G,G1057.jpg
922,val,6,G,G523.jpg
4318,train,6,G,G2238.jpg
4319,train,6,G,G245.jpg
4320,train,6,G,G1731.jpg
4321,train,6,G,G251.jpg
4322,train,6,G,G1725.jpg
923,val,6,G,G1043.jpg
4323,train,6,G,G537.jpg
4324,train,6,G,G2277.jpg
4325,train,6,G,G1018.jpg
924,val,6,G,G2511.jpg
4326,train,6,G,G2505.jpg
4327,train,6,G,G578.jpg
4328,train,6,G,G2263.jpg
925,val,6,G,G1742.jpg
4329,train,6,G,G236.jpg
4330,train,6,G,G550.jpg
926,val,6,G,G1024.jpg
4331,train,6,G,G544.jpg
4332,train,6,G,G1030.jpg
4333,train,6,G,G2539.jpg
4334,train,6,G,G3.jpg
4335,train,6,G,G1756.jpg
4336,train,6,G,G222.jpg
4337,train,6,G,G1965.jpg
4338,train,6,G,G1971.jpg
4339,train,6,G,G2288.jpg
927,val,6,G,G1959.jpg
4340,train,6,G,G1781.jpg
4341,train,6,G,G593.jpg
928,val,6,G,G587.jpg
4342,train,6,G,G1795.jpg
4343,train,6,G,G2075.jpg
4344,train,6,G,G2061.jpg
4345,train,6,G,G1568.jpg
4346,train,6,G,G1226.jpg
929,val,6,G,G2049.jpg
930,val,6,G,G1540.jpg
931,val,6,G,G1554.jpg
4347,train,6,G,G1232.jpg
932,val,6,G,G975.jpg
933,val,6,G,G2908.jpg
4348,train,6,G,G961.jpg
4349,train,6,G,G2934.jpg
4350,train,6,G,G949.jpg
4351,train,6,G,G1583.jpg
4352,train,6,G,G1597.jpg
4353,train,6,G,G2920.jpg
934,val,6,G,G1408.jpg
4354,train,6,G,G2101.jpg
4355,train,6,G,G2115.jpg
935,val,6,G,G626.jpg
4356,train,6,G,G1352.jpg
4357,train,6,G,G2883.jpg
4358,train,6,G,G1434.jpg
936,val,6,G,G140.jpg
4359,train,6,G,G1420.jpg
4360,train,6,G,G154.jpg
4361,train,6,G,G2129.jpg
937,val,6,G,G2897.jpg
938,val,6,G,G632.jpg
4362,train,6,G,G1346.jpg
939,val,6,G,G801.jpg
4363,train,6,G,G2868.jpg
4364,train,6,G,G815.jpg
4365,train,6,G,G2840.jpg
4366,train,6,G,G1391.jpg
4367,train,6,G,G183.jpg
4368,train,6,G,G1385.jpg
4369,train,6,G,G829.jpg
940,val,6,G,G2854.jpg
4370,train,6,G,G54.jpg
4371,train,6,G,G2303.jpg
4372,train,6,G,G418.jpg
4373,train,6,G,G2465.jpg
4374,train,6,G,G2471.jpg
4375,train,6,G,G1178.jpg
4376,train,6,G,G40.jpg
4377,train,6,G,G2317.jpg
4378,train,6,G,G342.jpg
4379,train,6,G,G1636.jpg
4380,train,6,G,G68.jpg
941,val,6,G,G2459.jpg
4381,train,6,G,G1150.jpg
4382,train,6,G,G424.jpg
4383,train,6,G,G1144.jpg
4384,train,6,G,G430.jpg
4385,train,6,G,G356.jpg
4386,train,6,G,G1622.jpg
942,val,6,G,G1811.jpg
4387,train,6,G,G97.jpg
4388,train,6,G,G83.jpg
943,val,6,G,G1805.jpg
4389,train,6,G,G381.jpg
4390,train,6,G,G1193.jpg
944,val,6,G,G1187.jpg
4391,train,6,G,G395.jpg
4392,train,6,G,G1839.jpg
4393,train,6,G,G1186.jpg
945,val,6,G,G394.jpg
4394,train,6,G,G1838.jpg
4395,train,6,G,G380.jpg
4396,train,6,G,G1192.jpg
4397,train,6,G,G1804.jpg
4398,train,6,G,G82.jpg
946,val,6,G,G96.jpg
4399,train,6,G,G1810.jpg
4400,train,6,G,G431.jpg
4401,train,6,G,G1145.jpg
947,val,6,G,G1623.jpg
4402,train,6,G,G357.jpg
4403,train,6,G,G69.jpg
948,val,6,G,G1637.jpg
4404,train,6,G,G343.jpg
949,val,6,G,G425.jpg
4405,train,6,G,G1151.jpg
4406,train,6,G,G2458.jpg
950,val,6,G,G1179.jpg
4407,train,6,G,G2470.jpg
4408,train,6,G,G2316.jpg
951,val,6,G,G41.jpg
4409,train,6,G,G2302.jpg
4410,train,6,G,G55.jpg
4411,train,6,G,G2464.jpg
952,val,6,G,G419.jpg
953,val,6,G,G2855.jpg
4412,train,6,G,G1384.jpg
954,val,6,G,G828.jpg
955,val,6,G,G1390.jpg
956,val,6,G,G2841.jpg
957,val,6,G,G182.jpg
4413,train,6,G,G814.jpg
4414,train,6,G,G2869.jpg
958,val,6,G,G2128.jpg
4415,train,6,G,G155.jpg
4416,train,6,G,G1421.jpg
4417,train,6,G,G1347.jpg
4418,train,6,G,G633.jpg
4419,train,6,G,G2896.jpg
959,val,6,G,G2882.jpg
4420,train,6,G,G1353.jpg
4421,train,6,G,G627.jpg
4422,train,6,G,G141.jpg
4423,train,6,G,G1435.jpg
4424,train,6,G,G2114.jpg
4425,train,6,G,G2100.jpg
4426,train,6,G,G1409.jpg
960,val,6,G,G1596.jpg
961,val,6,G,G2921.jpg
4427,train,6,G,G948.jpg
4428,train,6,G,G790.jpg
962,val,6,G,G2935.jpg
4429,train,6,G,G1582.jpg
4430,train,6,G,G960.jpg
4431,train,6,G,G2909.jpg
963,val,6,G,G974.jpg
4432,train,6,G,G1555.jpg
4433,train,6,G,G1233.jpg
4434,train,6,G,G1227.jpg
4435,train,6,G,G1541.jpg
4436,train,6,G,G2048.jpg
964,val,6,G,G1569.jpg
4437,train,6,G,G2060.jpg
4438,train,6,G,G2074.jpg
965,val,6,G,G586.jpg
4439,train,6,G,G1794.jpg
4440,train,6,G,G1780.jpg
4441,train,6,G,G1958.jpg
4442,train,6,G,G2289.jpg
4443,train,6,G,G592.jpg
4444,train,6,G,G1970.jpg
966,val,6,G,G1964.jpg
967,val,6,G,G2538.jpg
4445,train,6,G,G1031.jpg
4446,train,6,G,G545.jpg
4447,train,6,G,G223.jpg
4448,train,6,G,G1757.jpg
4449,train,6,G,G2.jpg
4450,train,6,G,G237.jpg
4451,train,6,G,G1743.jpg
4452,train,6,G,G1025.jpg
4453,train,6,G,G551.jpg
4454,train,6,G,G579.jpg
4455,train,6,G,G2504.jpg
4456,train,6,G,G2262.jpg
968,val,6,G,G2276.jpg
4457,train,6,G,G2510.jpg
4458,train,6,G,G1019.jpg
4459,train,6,G,G1769.jpg
4460,train,6,G,G2260.jpg
4461,train,6,G,G2506.jpg
969,val,6,G,G2512.jpg
970,val,6,G,G2274.jpg
4462,train,6,G,G209.jpg
4463,train,6,G,G1755.jpg
4464,train,6,G,G221.jpg
4465,train,6,G,G547.jpg
4466,train,6,G,G1033.jpg
4467,train,6,G,G553.jpg
4468,train,6,G,G1027.jpg
4469,train,6,G,G1741.jpg
971,val,6,G,G235.jpg
4470,train,6,G,G1999.jpg
4471,train,6,G,G2248.jpg
4472,train,6,G,G1972.jpg
4473,train,6,G,G1966.jpg
4474,train,6,G,G1796.jpg
4475,train,6,G,G584.jpg
4476,train,6,G,G590.jpg
4477,train,6,G,G1782.jpg
4478,train,6,G,G2062.jpg
4479,train,6,G,G2076.jpg
972,val,6,G,G1219.jpg
973,val,6,G,G1231.jpg
4480,train,6,G,G1557.jpg
4481,train,6,G,G1543.jpg
4482,train,6,G,G1225.jpg
4483,train,6,G,G989.jpg
4484,train,6,G,G962.jpg
4485,train,6,G,G976.jpg
4486,train,6,G,G2923.jpg
4487,train,6,G,G1594.jpg
974,val,6,G,G1580.jpg
4488,train,6,G,G2089.jpg
4489,train,6,G,G2937.jpg
975,val,6,G,G792.jpg
4490,train,6,G,G1379.jpg
4491,train,6,G,G2116.jpg
4492,train,6,G,G2102.jpg
4493,train,6,G,G619.jpg
976,val,6,G,G2894.jpg
4494,train,6,G,G631.jpg
4495,train,6,G,G1345.jpg
4496,train,6,G,G1423.jpg
4497,train,6,G,G157.jpg
977,val,6,G,G1437.jpg
4498,train,6,G,G143.jpg
4499,train,6,G,G625.jpg
4500,train,6,G,G1351.jpg
978,val,6,G,G2658.jpg
4501,train,6,G,G2880.jpg
4502,train,6,G,G802.jpg
4503,train,6,G,G1386.jpg
4504,train,6,G,G2857.jpg
4505,train,6,G,G180.jpg
4506,train,6,G,G2843.jpg
4507,train,6,G,G1392.jpg
4508,train,6,G,G369.jpg
979,val,6,G,G43.jpg
980,val,6,G,G2314.jpg
4509,train,6,G,G2466.jpg
4510,train,6,G,G57.jpg
981,val,6,G,G2300.jpg
4511,train,6,G,G1609.jpg
4512,train,6,G,G2328.jpg
982,val,6,G,G355.jpg
4513,train,6,G,G1621.jpg
4514,train,6,G,G1147.jpg
4515,train,6,G,G433.jpg
4516,train,6,G,G1153.jpg
4517,train,6,G,G427.jpg
4518,train,6,G,G341.jpg
4519,train,6,G,G1635.jpg
983,val,6,G,G80.jpg
984,val,6,G,G1806.jpg
4520,train,6,G,G1812.jpg
4521,train,6,G,G396.jpg
4522,train,6,G,G1184.jpg
985,val,6,G,G1190.jpg
4523,train,6,G,G2499.jpg
4524,train,6,G,G382.jpg
986,val,6,G,G2498.jpg
4525,train,6,G,G1191.jpg
987,val,6,G,G383.jpg
4526,train,6,G,G397.jpg
4527,train,6,G,G1185.jpg
4528,train,6,G,G95.jpg
4529,train,6,G,G1813.jpg
988,val,6,G,G1807.jpg
4530,train,6,G,G81.jpg
989,val,6,G,G426.jpg
4531,train,6,G,G1152.jpg
990,val,6,G,G340.jpg
4532,train,6,G,G1620.jpg
4533,train,6,G,G354.jpg
4534,train,6,G,G2329.jpg
4535,train,6,G,G432.jpg
4536,train,6,G,G1146.jpg
4537,train,6,G,G2467.jpg
4538,train,6,G,G1608.jpg
4539,train,6,G,G2301.jpg
991,val,6,G,G56.jpg
4540,train,6,G,G2315.jpg
4541,train,6,G,G42.jpg
4542,train,6,G,G368.jpg
4543,train,6,G,G2473.jpg
992,val,6,G,G181.jpg
4544,train,6,G,G1393.jpg
993,val,6,G,G2842.jpg
4545,train,6,G,G2856.jpg
994,val,6,G,G1387.jpg
4546,train,6,G,G195.jpg
4547,train,6,G,G803.jpg
4548,train,6,G,G817.jpg
4549,train,6,G,G142.jpg
4550,train,6,G,G1436.jpg
995,val,6,G,G2881.jpg
4551,train,6,G,G2659.jpg
4552,train,6,G,G1350.jpg
996,val,6,G,G624.jpg
4553,train,6,G,G1344.jpg
4554,train,6,G,G630.jpg
997,val,6,G,G2895.jpg
4555,train,6,G,G156.jpg
4556,train,6,G,G1422.jpg
998,val,6,G,G2103.jpg
999,val,6,G,G618.jpg
4557,train,6,G,G1378.jpg
4558,train,6,G,G2117.jpg
4559,train,6,G,G2088.jpg
4560,train,6,G,G1581.jpg
4561,train,6,G,G793.jpg
4562,train,6,G,G2936.jpg
1000,val,6,G,G2922.jpg
4563,train,6,G,G1595.jpg
4564,train,6,G,G977.jpg
4565,train,6,G,G963.jpg
4566,train,6,G,G1542.jpg
1001,val,6,G,G1224.jpg
4567,train,6,G,G988.jpg
1002,val,6,G,G744.jpg
4568,train,6,G,G1230.jpg
1003,val,6,G,G1556.jpg
1004,val,6,G,G2077.jpg
1005,val,6,G,G1218.jpg
4569,train,6,G,G778.jpg
4570,train,6,G,G2063.jpg
4571,train,6,G,G591.jpg
4572,train,6,G,G1783.jpg
1006,val,6,G,G1797.jpg
4573,train,6,G,G585.jpg
4574,train,6,G,G1967.jpg
4575,train,6,G,G1973.jpg
4576,train,6,G,G1026.jpg
4577,train,6,G,G552.jpg
4578,train,6,G,G2249.jpg
4579,train,6,G,G234.jpg
4580,train,6,G,G1998.jpg
4581,train,6,G,G1740.jpg
4582,train,6,G,G220.jpg
1007,val,6,G,G1754.jpg
1008,val,18,T,T1412.jpg
4583,train,18,T,T895.jpg
4584,train,18,T,T1374.jpg
1009,val,18,T,T1360.jpg
4585,train,18,T,T659.jpg
1010,val,18,T,T881.jpg
4586,train,18,T,T1406.jpg
1011,val,18,T,T2127.jpg
4587,train,18,T,T671.jpg
4588,train,18,T,T1348.jpg
4589,train,18,T,T117.jpg
4590,train,18,T,T665.jpg
4591,train,18,T,T2133.jpg
1012,val,18,T,T856.jpg
4592,train,18,T,T842.jpg
4593,train,18,T,T329.jpg
4594,train,18,T,T1176.jpg
4595,train,18,T,T16.jpg
4596,train,18,T,T1610.jpg
4597,train,18,T,T1604.jpg
4598,train,18,T,T1162.jpg
4599,train,18,T,T2443.jpg
4600,train,18,T,T315.jpg
4601,train,18,T,T473.jpg
1013,val,18,T,T1638.jpg
4602,train,18,T,T467.jpg
4603,train,18,T,T301.jpg
4604,train,18,T,T2457.jpg
1014,val,18,T,T498.jpg
4605,train,18,T,T1.jpg
1015,val,18,T,T1189.jpg
4606,train,18,T,T2480.jpg
4607,train,18,T,T1837.jpg
1016,val,18,T,T1823.jpg
4608,train,18,T,T2494.jpg
4609,train,18,T,T1002.jpg
4610,train,18,T,T1764.jpg
4611,train,18,T,T1770.jpg
1017,val,18,T,T2279.jpg
4612,train,18,T,T1016.jpg
4613,train,18,T,T249.jpg
4614,train,18,T,T261.jpg
1018,val,18,T,T1980.jpg
4615,train,18,T,T507.jpg
4616,train,18,T,T1758.jpg
4617,train,18,T,T2251.jpg
4618,train,18,T,T2245.jpg
4619,train,18,T,T513.jpg
1019,val,18,T,T1994.jpg
4620,train,18,T,T275.jpg
4621,train,18,T,T2292.jpg
4622,train,18,T,T1943.jpg
4623,train,18,T,T1957.jpg
4624,train,18,T,T2286.jpg
4625,train,18,T,T1566.jpg
4626,train,18,T,T739.jpg
4627,train,18,T,T1200.jpg
1020,val,18,T,T1214.jpg
4628,train,18,T,T1572.jpg
4629,train,18,T,T2053.jpg
4630,train,18,T,T705.jpg
4631,train,18,T,T1228.jpg
4632,train,18,T,T711.jpg
4633,train,18,T,T2047.jpg
4634,train,18,T,T922.jpg
4635,train,18,T,T936.jpg
4636,train,18,T,T2090.jpg
4637,train,18,T,T2084.jpg
